word,type,count,language
walk,Eng,110,en
who,Eng,110,en
wake,Eng,110,en
이라는,Josa,110,kr
새벽,Noun,110,kr
옛날,Noun,110,kr
비다,Verb,110,kr
지나치다,Verb,110,kr
만,Modifier,109,kr
안개,Noun,109,kr
장미,Noun,109,kr
다짐,Noun,109,kr
쓸다,Verb,109,kr
답답하다,Adjective,108,kr
always,Eng,108,en
eye,Eng,108,en
everybody,Eng,108,en
than,Eng,108,en
ye,Eng,108,en
Ma,Eng,108,en
물들다,Verb,108,kr
까맣다,Adjective,107,kr
오랜,Adverb,107,kr
께,Josa,107,kr
소녀,Noun,107,kr
막,Noun,107,kr
말로,Noun,107,kr
뒷모습,Noun,107,kr
music,Eng,106,en
happy,Eng,106,en
from,Eng,106,en
three,Eng,106,en
하리,Noun,106,kr
나라,Noun,106,kr
가요,Noun,106,kr
엄마,Noun,106,kr
희미하다,Adjective,105,kr
이슬,Noun,105,kr
외면,Noun,105,kr
부탁,Noun,105,kr
착각,Noun,105,kr
땜,Noun,105,kr
드리다,Verb,105,kr
빨갛다,Adjective,104,kr
어디서,Adverb,104,kr
J,Eng,104,en
To,Eng,104,en
hold,Eng,104,en
alone,Eng,104,en
Got,Eng,104,en
blah,Eng,104,en
Gee,Eng,104,en
Push,Eng,104,en
Peek,Eng,104,en
Imma,Eng,104,en
처럼,Noun,104,kr
이기,Noun,104,kr
가만히,Adverb,103,kr
이니까,Josa,103,kr
일도,Noun,103,kr
역시,Noun,103,kr
밥,Noun,103,kr
허다,Verb,103,kr
던지다,Verb,103,kr
한없이,Adverb,102,kr
Y,Eng,102,en
set,Eng,102,en
S,Eng,102,en
everyday,Eng,102,en
Honey,Eng,102,en
Thats,Eng,102,en
에만,Josa,102,kr
대,Modifier,102,kr
니,Modifier,102,kr
기,Noun,102,kr
외치다,Verb,102,kr
허전하다,Adjective,101,kr
만으로,Josa,101,kr
둘이서,Noun,101,kr
고민,Noun,101,kr
중,Suffix,101,kr
lover,Eng,100,en
Summer,Eng,100,en
game,Eng,100,en
Magic,Eng,100,en
지난날,Noun,100,kr
진심,Noun,100,kr
기대,Noun,100,kr
요즘,Noun,100,kr
쏟아지다,Verb,100,kr
꺼지다,Verb,100,kr
오르다,Verb,100,kr
막히다,Verb,100,kr
젊다,Adjective,99,kr
이면,Noun,99,kr
진실,Noun,99,kr
웃,Noun,99,kr
끝내다,Verb,99,kr
지켜보다,Verb,99,kr
흔하다,Adjective,98,kr
착하다,Adjective,98,kr
Good,Eng,98,en
summer,Eng,98,en
How,Eng,98,en
Step,Eng,98,en
Fly,Eng,98,en
whip,Eng,98,en
dynamite,Eng,98,en
이지,Josa,98,kr
언,Modifier,98,kr
억,Modifier,98,kr
첫사랑,Noun,98,kr
내사,Noun,98,kr
방황,Noun,98,kr
반복,Noun,98,kr
시선,Noun,98,kr
취해,Noun,98,kr
맺다,Verb,98,kr
겠다,Verb,98,kr
숨쉬다,Verb,98,kr
괴롭다,Adjective,97,kr
빗물,Noun,97,kr
감정,Noun,97,kr
다니다,Verb,97,kr
깨우다,Verb,97,kr
걸리다,Verb,97,kr
수줍다,Adjective,96,kr
ola,Eng,96,en
Beautiful,Eng,96,en
어느,Modifier,96,kr
다정하다,Adjective,95,kr
창문,Noun,95,kr
부서지다,Verb,95,kr
비치다,Verb,95,kr
LOVE,Eng,94,en
stay,Eng,94,en
side,Eng,94,en
Two,Eng,94,en
bang,Eng,94,en
really,Eng,94,en
nothing,Eng,94,en
find,Eng,94,en
knock,Eng,94,en
Heaven,Eng,94,en
together,Eng,94,en
ok,Eng,94,en
어이,Noun,94,kr
눈동자,Noun,94,kr
인연,Noun,94,kr
때로는,Noun,94,kr
들려오다,Verb,94,kr
넘치다,Adjective,93,kr
끝없이,Adverb,93,kr
거니,Eomi,93,kr
진,Noun,93,kr
한참,Noun,93,kr
잖다,Verb,93,kr
훔치다,Verb,93,kr
into,Eng,92,en
Mr,Eng,92,en
Keep,Eng,92,en
myself,Eng,92,en
end,Eng,92,en
soul,Eng,92,en
L,Eng,92,en
Hello,Eng,92,en
와의,Josa,92,kr
쉬,Noun,92,kr
하루하루,Noun,92,kr
비우다,Verb,92,kr
갇히다,Verb,92,kr
근데,Adverb,91,kr
그러나,Conjunction,91,kr
잎,Noun,91,kr
한잔,Noun,91,kr
답,Noun,91,kr
누굴,Noun,91,kr
뭔가,Noun,91,kr
대체,Noun,91,kr
다치다,Verb,91,kr
some,Eng,90,en
hate,Eng,90,en
Your,Eng,90,en
Sorry,Eng,90,en
에선,Josa,90,kr
비밀,Noun,90,kr
맘속,Noun,90,kr
선택,Noun,90,kr
멋대로,Noun,90,kr
쓰러지다,Verb,90,kr
시리다,Adjective,89,kr
환하다,Adjective,89,kr
너무나도,Adverb,89,kr
인가요,Josa,89,kr
가시,Noun,89,kr
창,Noun,89,kr
가라,Noun,89,kr
장난,Noun,89,kr
제,Noun,89,kr
즐기다,Verb,89,kr
펴다,Verb,89,kr
품다,Verb,89,kr
그토록,Adverb,88,kr
Tonight,Eng,88,en
cause,Eng,88,en
god,Eng,88,en
lookin,Eng,88,en
배,Noun,88,kr
땅,Noun,88,kr
산,Noun,88,kr
치,Noun,88,kr
진정,Noun,88,kr
피고,Noun,88,kr
얘길,Noun,88,kr
현실,Noun,88,kr
표현,Noun,88,kr
쿵,Noun,88,kr
죽,Noun,88,kr
끼다,Verb,88,kr
놀라다,Verb,88,kr
이상하다,Adjective,87,kr
발걸음,Noun,87,kr
서울,Noun,87,kr
온통,Noun,87,kr
노력,Noun,87,kr
넓다,Adjective,86,kr
could,Eng,86,en
Never,Eng,86,en
yeh,Eng,86,en
For,Eng,86,en
watch,Eng,86,en
if,Eng,86,en
top,Eng,86,en
Bad,Eng,86,en
kitsch,Eng,86,en
희망,Noun,86,kr
숨결,Noun,86,kr
나이,Noun,86,kr
정신,Noun,86,kr
살아오다,Verb,86,kr
밟다,Verb,86,kr
가리다,Verb,86,kr
떠올리다,Verb,86,kr
끌리다,Verb,86,kr
커다랗다,Adjective,85,kr
괜히,Adverb,85,kr
오,Modifier,85,kr
고향,Noun,85,kr
불어,Noun,85,kr
지고,Noun,85,kr
어,Suffix,85,kr
배우다,Verb,85,kr
줄다,Verb,85,kr
모으다,Verb,85,kr
사다,Verb,85,kr
DJ,Eng,84,en
kiss,Eng,84,en
try,Eng,84,en
hit,Eng,84,en
boo,Eng,84,en
rain,Eng,84,en
off,Eng,84,en
click,Eng,84,en
Likey,Eng,84,en
적,Suffix,84,kr
삼키다,Verb,84,kr
낯설다,Adjective,83,kr
충분하다,Adjective,83,kr
발길,Noun,83,kr
담배,Noun,83,kr
기적,Noun,83,kr
창가,Noun,83,kr
갈수록,Noun,83,kr
화,Noun,83,kr
보,Noun,83,kr
천사,Noun,83,kr
바치다,Verb,83,kr
데려가다,Verb,83,kr
굳다,Adjective,82,kr
상관없다,Adjective,82,kr
익숙하다,Adjective,82,kr
천천히,Adverb,82,kr
our,Eng,82,en
Show,Eng,82,en
Know,Eng,82,en
Gimme,Eng,82,en
Move,Eng,82,en
Cry,Eng,82,en
Cuz,Eng,82,en
Blah,Eng,82,en
젊음,Noun,82,kr
누나,Noun,82,kr
기회,Noun,82,kr
반짝이다,Verb,82,kr
움직이다,Verb,82,kr
가르치다,Verb,82,kr
맑은,Noun,81,kr
타,Noun,81,kr
귓가,Noun,81,kr
새기다,Verb,81,kr
알아주다,Verb,81,kr
희다,Adjective,80,kr
화려하다,Adjective,80,kr
Listen,Eng,80,en
should,Eng,80,en
Kiss,Eng,80,en
boys,Eng,80,en
best,Eng,80,en
real,Eng,80,en
Trouble,Eng,80,en
DAN,Eng,80,en
smoke,Eng,80,en
dumb,Eng,80,en
Dynnnnnanana,Eng,80,en
fragile,Eng,80,en
오오,Exclamation,80,kr
보아,Noun,80,kr
서서,Noun,80,kr
건너,Noun,80,kr
환상,Noun,80,kr
밝히다,Verb,80,kr
버티다,Verb,80,kr
밉다,Adjective,79,kr
피어,Noun,79,kr
소식,Noun,79,kr
켜다,Verb,79,kr
짜다,Verb,79,kr
완벽하다,Adjective,78,kr
LIKE,Eng,78,en
Lady,Eng,78,en
lose,Eng,78,en
die,Eng,78,en
Cant,Eng,78,en
Forever,Eng,78,en
remember,Eng,78,en
C,Eng,78,en
shadow,Eng,78,en
another,Eng,78,en
city,Eng,78,en
Boo,Eng,78,en
Black,Eng,78,en
세,Modifier,78,kr
건가,Noun,78,kr
매력,Noun,78,kr
서두르다,Verb,78,kr
쳐다보다,Verb,78,kr
속이다,Verb,78,kr
소용없다,Adjective,77,kr
연기,Noun,77,kr
참고,Noun,77,kr
눈길,Noun,77,kr
너머,Noun,77,kr
흔적,Noun,77,kr
그대만,Noun,77,kr
주위,Noun,77,kr
어쩜,Noun,77,kr
신나다,Adjective,76,kr
맘대로,Adverb,76,kr
around,Eng,76,en
yall,Eng,76,en
N,Eng,76,en
alive,Eng,76,en
Wanna,Eng,76,en
다해,Noun,76,kr
자고,Noun,76,kr
그녈,Noun,76,kr
접다,Verb,76,kr
어울리다,Verb,76,kr
어쩌다,Adverb,75,kr
에게로,Josa,75,kr
에게도,Josa,75,kr
강물,Noun,75,kr
는걸,Noun,75,kr
도시,Noun,75,kr
낼,Noun,75,kr
밀다,Verb,75,kr
맴돌다,Verb,75,kr
나타나다,Verb,75,kr
her,Eng,74,en
listen,Eng,74,en
cuz,Eng,74,en
New,Eng,74,en
Stay,Eng,74,en
mean,Eng,74,en
mister,Eng,74,en
Savage,Eng,74,en
지는,Josa,74,kr
대로,Josa,74,kr
여러분,Noun,74,kr
뜻,Noun,74,kr
손길,Noun,74,kr
어도,Noun,74,kr
자존심,Noun,74,kr
관심,Noun,74,kr
띄우다,Verb,74,kr
거치다,Verb,74,kr
다르다,Adjective,73,kr
멍,Noun,73,kr
죄,Noun,73,kr
촛불,Noun,73,kr
눈치,Noun,73,kr
거지,Noun,73,kr
어딘가,Noun,73,kr
조차,Noun,73,kr
부디,Noun,73,kr
눈감다,Verb,73,kr
돌이키다,Verb,73,kr
ring,Eng,72,en
turn,Eng,72,en
sound,Eng,72,en
ever,Eng,72,en
sweet,Eng,72,en
OK,Eng,72,en
as,Eng,72,en
Lonely,Eng,72,en
Feel,Eng,72,en
Day,Eng,72,en
something,Eng,72,en
bout,Eng,72,en
they,Eng,72,en
okay,Eng,72,en
Dovey,Eng,72,en
치고,Josa,72,kr
조각,Noun,72,kr
아쉬움,Noun,72,kr
어른,Noun,72,kr
잠깐,Noun,72,kr
수만,Noun,72,kr
타오르다,Verb,72,kr
되돌리다,Verb,72,kr
사랑스럽다,Adjective,71,kr
무섭다,Adjective,71,kr
간절하다,Adjective,71,kr
쉽다,Adjective,71,kr
든지,Josa,71,kr
살짝,Noun,71,kr
보기,Noun,71,kr
탓,Noun,71,kr
허락,Noun,71,kr
씻다,Verb,71,kr
서글프다,Adjective,70,kr
Rock,Eng,70,en
play,Eng,70,en
days,Eng,70,en
wont,Eng,70,en
lay,Eng,70,en
follow,Eng,70,en
bling,Eng,70,en
Issue,Eng,70,en
Next,Eng,70,en
아가씨,Noun,70,kr
훗날,Noun,70,kr
점,Noun,70,kr
등,Noun,70,kr
법,Noun,70,kr
묻히다,Verb,70,kr
닦다,Verb,70,kr
털다,Verb,70,kr
맡기다,Verb,70,kr
가두다,Verb,70,kr
더하다,Adjective,69,kr
저녁,Noun,69,kr
반,Noun,69,kr
개,Noun,69,kr
절대로,Noun,69,kr
나야,Noun,69,kr
마리아,Noun,69,kr
밀려오다,Verb,69,kr
바뀌다,Verb,69,kr
익숙해지다,Verb,69,kr
서툴다,Adjective,68,kr
TV,Eng,68,en
orange,Eng,68,en
alice,Eng,68,en
G,Eng,68,en
Everyday,Eng,68,en
breath,Eng,68,en
after,Eng,68,en
Because,Eng,68,en
control,Eng,68,en
anymore,Eng,68,en
Girls,Eng,68,en
young,Eng,68,en
Shining,Eng,68,en
LA,Eng,68,en
우산,Noun,68,kr
울면,Noun,68,kr
바닷가,Noun,68,kr
질,Noun,68,kr
리듬,Noun,68,kr
빌다,Verb,68,kr
열리다,Verb,68,kr
강하다,Adjective,67,kr
믿음,Noun,67,kr
설레임,Noun,67,kr
하니,Noun,67,kr
갑자기,Noun,67,kr
팔,Noun,67,kr
워워워,Noun,67,kr
만지다,Verb,67,kr
눕다,Verb,67,kr
시들다,Verb,67,kr
퍼지다,Verb,67,kr
그치다,Verb,67,kr
검다,Adjective,66,kr
반하다,Adjective,66,kr
귀엽다,Adjective,66,kr
인하다,Adjective,66,kr
또다시,Adverb,66,kr
Party,Eng,66,en
till,Eng,66,en
Break,Eng,66,en
Out,Eng,66,en
blue,Eng,66,en
beautiful,Eng,66,en
Only,Eng,66,en
hi,Eng,66,en
OH,Eng,66,en
luv,Eng,66,en
Fiction,Eng,66,en
Simple,Eng,66,en
Pum,Eng,66,en
bloom,Eng,66,en
주,Noun,66,kr
그림,Noun,66,kr
오늘이,Noun,66,kr
열,Noun,66,kr
무지개,Noun,66,kr
밖,Noun,66,kr
고독,Noun,66,kr
과거,Noun,66,kr
자르다,Verb,66,kr
하고프다,Verb,66,kr
끊다,Verb,66,kr
빼다,Verb,66,kr
우울하다,Adjective,65,kr
지겹다,Adjective,65,kr
매,Modifier,65,kr
조그만,Noun,65,kr
여행,Noun,65,kr
낮,Noun,65,kr
청춘,Noun,65,kr
맛,Noun,65,kr
부딪히다,Verb,65,kr
들어가다,Verb,65,kr
비키다,Verb,65,kr
honey,Eng,64,en
TO,Eng,64,en
whats,Eng,64,en
V,Eng,64,en
Night,Eng,64,en
Be,Eng,64,en
Alright,Eng,64,en
Touch,Eng,64,en
sing,Eng,64,en
Call,Eng,64,en
thank,Eng,64,en
Lollipop,Eng,64,en
Diva,Eng,64,en
Dong,Eng,64,en
Na,Eng,64,en
Bubble,Eng,64,en
bum,Eng,64,en
nonstop,Eng,64,en
Level,Eng,64,en
antifragile,Eng,64,en
다한,Noun,64,kr
멜론,Noun,64,kr
회원,Noun,64,kr
텅,Noun,64,kr
눈앞,Noun,64,kr
맹세,Noun,64,kr
예감,Noun,64,kr
우연,Noun,64,kr
존재,Noun,64,kr
따위,Noun,64,kr
말투,Noun,64,kr
모자라다,Verb,64,kr
흐리다,Verb,64,kr
담기다,Verb,64,kr
찌다,Verb,64,kr
시키다,Verb,64,kr
괴롭히다,Verb,64,kr
필요없다,Adjective,63,kr
두근,Adverb,63,kr
에서도,Josa,63,kr
두,Josa,63,kr
이지만,Josa,63,kr
그런,Modifier,63,kr
창밖,Noun,63,kr
골목길,Noun,63,kr
밤새,Noun,63,kr
분,Noun,63,kr
실수,Noun,63,kr
며칠,Noun,63,kr
내버리다,Verb,63,kr
따라오다,Verb,63,kr
날리다,Verb,63,kr
야위다,Verb,63,kr
자리다,Adjective,62,kr
빠르다,Adjective,62,kr
forget,Eng,62,en
Three,Eng,62,en
smile,Eng,62,en
COME,Eng,62,en
Here,Eng,62,en
big,Eng,62,en
BABY,Eng,62,en
Hold,Eng,62,en
Hit,Eng,62,en
thang,Eng,62,en
Ha,Eng,62,en
heaven,Eng,62,en
Ice,Eng,62,en
woah,Eng,62,en
이던,Josa,62,kr
어떤,Modifier,62,kr
사연,Noun,62,kr
밑,Noun,62,kr
난난,Noun,62,kr
세계,Noun,62,kr
먼지,Noun,62,kr
메다,Verb,62,kr
해봤다,Verb,62,kr
안타깝다,Adjective,61,kr
부드럽다,Adjective,61,kr
잘나다,Adjective,61,kr
선명하다,Adjective,61,kr
어,Eomi,61,kr
라서,Josa,61,kr
안해,Noun,61,kr
이내,Noun,61,kr
만약,Noun,61,kr
아하,Noun,61,kr
상,Suffix,61,kr
숙이다,Verb,61,kr
마시다,Verb,61,kr
떼다,Verb,61,kr
그만하다,Adjective,60,kr
jump,Eng,60,en
yah,Eng,60,en
Put,Eng,60,en
Ready,Eng,60,en
Dream,Eng,60,en
many,Eng,60,en
minute,Eng,60,en
Supa,Eng,60,en
Sexy,Eng,60,en
MUZIK,Eng,60,en
donna,Eng,60,en
attention,Eng,60,en
한송이,Noun,60,kr
활짝,Noun,60,kr
데,Noun,60,kr
잡지,Noun,60,kr
루루,Noun,60,kr
오히려,Noun,60,kr
건네다,Verb,60,kr
내려오다,Verb,60,kr
반기다,Verb,60,kr
새우다,Verb,60,kr
녹다,Verb,60,kr
알아보다,Verb,60,kr
야하다,Adjective,59,kr
향기롭다,Adjective,59,kr
에게만,Josa,59,kr
오랜,Modifier,59,kr
애인,Noun,59,kr
루,Noun,59,kr
무릎,Noun,59,kr
한순간,Noun,59,kr
습관,Noun,59,kr
머,Noun,59,kr
고르다,Verb,59,kr
가볍다,Adjective,58,kr
약하다,Adjective,58,kr
아깝다,Adjective,58,kr
그걸,Adverb,58,kr
birthday,Eng,58,en
Right,Eng,58,en
n,Eng,58,en
must,Eng,58,en
lovin,Eng,58,en
lovely,Eng,58,en
Maybe,Eng,58,en
pink,Eng,58,en
hour,Eng,58,en
Spicy,Eng,58,en
소,Modifier,58,kr
별,Modifier,58,kr
욕,Noun,58,kr
그늘,Noun,58,kr
빠빠빠,Noun,58,kr
붙다,Verb,58,kr
싸우다,Verb,58,kr
시원하다,Adjective,57,kr
이다,Adjective,57,kr
특별하다,Adjective,57,kr
와도,Josa,57,kr
조차도,Josa,57,kr
전,Modifier,57,kr
동네,Noun,57,kr
빗속,Noun,57,kr
셋,Noun,57,kr
송이,Noun,57,kr
빙빙,Noun,57,kr
정도,Noun,57,kr
워워,Noun,57,kr
부터,Noun,57,kr
식다,Verb,57,kr
따라가다,Verb,57,kr
이쁘다,Adjective,56,kr
morning,Eng,56,en
moon,Eng,56,en
NO,Eng,56,en
thing,Eng,56,en
wish,Eng,56,en
people,Eng,56,en
Miss,Eng,56,en
free,Eng,56,en
Bring,Eng,56,en
drop,Eng,56,en
shock,Eng,56,en
promise,Eng,56,en
Were,Eng,56,en
whoa,Eng,56,en
Hallo,Eng,56,en
owe,Eng,56,en
섬,Noun,56,kr
곱,Noun,56,kr
다리,Noun,56,kr
축복,Noun,56,kr
고통,Noun,56,kr
누,Noun,56,kr
주인공,Noun,56,kr
화가,Noun,56,kr
결혼,Noun,56,kr
물어보다,Verb,56,kr
여리다,Adjective,55,kr
전화하다,Adjective,55,kr
올,Modifier,55,kr
얘,Noun,55,kr
주지,Noun,55,kr
뺨,Noun,55,kr
헤어지자,Noun,55,kr
코,Noun,55,kr
일상,Noun,55,kr
연락,Noun,55,kr
원래,Noun,55,kr
박히다,Verb,55,kr
가깝다,Adjective,54,kr
어지럽다,Adjective,54,kr
짙다,Adjective,54,kr
중요하다,Adjective,54,kr
그런데,Conjunction,54,kr
worry,Eng,54,en
Hip,Eng,54,en
home,Eng,54,en
ice,Eng,54,en
club,Eng,54,en
wrong,Eng,54,en
They,Eng,54,en
Cool,Eng,54,en
shut,Eng,54,en
hello,Eng,54,en
VVS,Eng,54,en
사나이,Noun,54,kr
마디,Noun,54,kr
이세,Noun,54,kr
불면,Noun,54,kr
소원,Noun,54,kr
키,Noun,54,kr
하하,Noun,54,kr
무대,Noun,54,kr
첫,Noun,54,kr
화장,Noun,54,kr
올리다,Verb,54,kr
흘러내리다,Verb,54,kr
완전하다,Adjective,53,kr
이며,Josa,53,kr
에게서,Josa,53,kr
보다도,Josa,53,kr
얼마,Noun,53,kr
손짓,Noun,53,kr
미움,Noun,53,kr
디,Noun,53,kr
나무,Noun,53,kr
마오,Noun,53,kr
변명,Noun,53,kr
입맞춤,Noun,53,kr
몸짓,Noun,53,kr
두려움,Noun,53,kr
무,Noun,53,kr
원한,Noun,53,kr
시,Noun,53,kr
기르다,Verb,53,kr
삶다,Verb,53,kr
놀리다,Verb,53,kr
누르다,Verb,53,kr
치키다,Verb,53,kr
망가지다,Verb,53,kr
냉정하다,Adjective,52,kr
싫어지다,Adjective,52,kr
tu,Eng,52,en
Ive,Eng,52,en
Smile,Eng,52,en
ride,Eng,52,en
shoot,Eng,52,en
chan,Eng,52,en
Straight,Eng,52,en
shy,Eng,52,en
Crazy,Eng,52,en
Nobody,Eng,52,en
work,Eng,52,en
ay,Eng,52,en
hellow,Eng,52,en
vibe,Eng,52,en
만이라도,Josa,52,kr
물결,Noun,52,kr
언덕,Noun,52,kr
자기,Noun,52,kr
저리,Noun,52,kr
메,Noun,52,kr
불꽃,Noun,52,kr
너희,Noun,52,kr
끼리,Noun,52,kr
또한,Noun,52,kr
몇번,Noun,52,kr
다만,Noun,52,kr
문제,Noun,52,kr
키스,Noun,52,kr
세다,Verb,52,kr
깨어나다,Verb,52,kr
일으키다,Verb,52,kr
뺏다,Verb,52,kr
감사하다,Verb,52,kr
말르다,Adjective,51,kr
히,Adverb,51,kr
보단,Josa,51,kr
에게는,Josa,51,kr
빗,Noun,51,kr
나날,Noun,51,kr
잡,Noun,51,kr
행여,Noun,51,kr
마냥,Noun,51,kr
줄기,Noun,51,kr
부담,Noun,51,kr
깨,Noun,51,kr
멍하니,Noun,51,kr
네모,Noun,51,kr
머릿속,Noun,51,kr
김,Noun,51,kr
벗다,Verb,51,kr
들어오다,Verb,51,kr
벅차다,Adjective,50,kr
당당하다,Adjective,50,kr
아마도,Adverb,50,kr
Aint,Eng,50,en
face,Eng,50,en
style,Eng,50,en
win,Eng,50,en
Life,Eng,50,en
Follow,Eng,50,en
alight,Eng,50,en
AMOLED,Eng,50,en
stupid,Eng,50,en
Anti,Eng,50,en
BAAAM,Eng,50,en
DDA,Eng,50,en
속,Modifier,50,kr
무슨,Modifier,50,kr
사,Noun,50,kr
방울,Noun,50,kr
지네,Noun,50,kr
산다,Noun,50,kr
이상은,Noun,50,kr
단지,Noun,50,kr
오해,Noun,50,kr
굿바이,Noun,50,kr
이해해,Noun,50,kr
찢어지다,Verb,50,kr
달리다,Verb,50,kr
넘어지다,Verb,50,kr
잡히다,Verb,50,kr
차오르다,Verb,50,kr
덥다,Adjective,49,kr
잔인하다,Adjective,49,kr
옛,Adverb,49,kr
가로등,Noun,49,kr
오빠,Noun,49,kr
텅빈,Noun,49,kr
야야,Noun,49,kr
낯선,Noun,49,kr
내지,Noun,49,kr
짐,Noun,49,kr
번만,Noun,49,kr
밤새다,Verb,49,kr
들려주다,Verb,49,kr
세우다,Verb,49,kr
물다,Verb,49,kr
이뤄지다,Verb,49,kr
싸늘하다,Adjective,48,kr
좁다,Adjective,48,kr
아득하다,Adjective,48,kr
진하다,Adjective,48,kr
수없이,Adverb,48,kr
뜻대로,Adverb,48,kr
그렇지만,Conjunction,48,kr
saw,Eng,48,en
check,Eng,48,en
where,Eng,48,en
Feeling,Eng,48,en
liar,Eng,48,en
power,Eng,48,en
With,Eng,48,en
woman,Eng,48,en
close,Eng,48,en
High,Eng,48,en
heartbeat,Eng,48,en
moment,Eng,48,en
re,Eng,48,en
drink,Eng,48,en
Fake,Eng,48,en
OHOHOHOH,Eng,48,en
nanana,Eng,48,en
funk,Eng,48,en
dive,Eng,48,en
venom,Eng,48,en
tatata,Eng,48,en
이네,Josa,48,kr
냐,Josa,48,kr
마저도,Josa,48,kr
거품,Noun,48,kr
노,Noun,48,kr
생명,Noun,48,kr
시계,Noun,48,kr
갈래,Noun,48,kr
다,Noun,48,kr
온몸,Noun,48,kr
가세,Noun,48,kr
유혹,Noun,48,kr
이후,Noun,48,kr
차마,Noun,48,kr
바램,Noun,48,kr
일루,Noun,48,kr
얻다,Verb,48,kr
다가서다,Verb,48,kr
투명하다,Adjective,47,kr
유난히,Adverb,47,kr
나요,Eomi,47,kr
으로만,Josa,47,kr
로는,Josa,47,kr
신,Modifier,47,kr
마리,Noun,47,kr
밭,Noun,47,kr
벽,Noun,47,kr
장미꽃,Noun,47,kr
감,Noun,47,kr
전해,Noun,47,kr
맨,Noun,47,kr
연습,Noun,47,kr
처,Noun,47,kr
내미다,Verb,47,kr
저물다,Verb,47,kr
달려오다,Verb,47,kr
올라가다,Verb,47,kr
두근거리다,Adjective,46,kr
짜릿하다,Adjective,46,kr
기대하다,Adjective,46,kr
M,Eng,46,en
X,Eng,46,en
place,Eng,46,en
paradise,Eng,46,en
flow,Eng,46,en
Gotta,Eng,46,en
then,Eng,46,en
Family,Eng,46,en
simple,Eng,46,en
Ayo,Eng,46,en
well,Eng,46,en
Ye,Eng,46,en
fresh,Eng,46,en
sick,Eng,46,en
walkin,Eng,46,en
Too,Eng,46,en
Pretty,Eng,46,en
Dupa,Eng,46,en
Watch,Eng,46,en
Falling,Eng,46,en
tempo,Eng,46,en
Nananananana,Eng,46,en
nah,Eng,46,en
이다,Josa,46,kr
롭고,Josa,46,kr
지난,Modifier,46,kr
취한,Noun,46,kr
가나,Noun,46,kr
고이,Noun,46,kr
어머니,Noun,46,kr
생,Noun,46,kr
주오,Noun,46,kr
서면,Noun,46,kr
인,Noun,46,kr
뚜,Noun,46,kr
버려진,Noun,46,kr
봄날,Noun,46,kr
일지,Noun,46,kr
토요일,Noun,46,kr
몫,Noun,46,kr
이번,Noun,46,kr
신경,Noun,46,kr
째,Suffix,46,kr
번째,Suffix,46,kr
구르다,Verb,46,kr
읽다,Verb,46,kr
책임지다,Verb,46,kr
찬란하다,Adjective,45,kr
지루하다,Adjective,45,kr
무겁다,Adjective,45,kr
이런,Modifier,45,kr
도록,Noun,45,kr
지면,Noun,45,kr
담,Noun,45,kr
강,Noun,45,kr
헤이,Noun,45,kr
틈,Noun,45,kr
처음처럼,Noun,45,kr
삐,Noun,45,kr
멎다,Verb,45,kr
고치다,Verb,45,kr
쫓다,Verb,45,kr
해오다,Verb,45,kr
닫히다,Verb,45,kr
아련하다,Adjective,44,kr
편안하다,Adjective,44,kr
지독하다,Adjective,44,kr
even,Eng,44,en
fool,Eng,44,en
NOW,Eng,44,en
bite,Eng,44,en
last,Eng,44,en
far,Eng,44,en
o,Eng,44,en
memories,Eng,44,en
stronger,Eng,44,en
street,Eng,44,en
Hah,Eng,44,en
Sing,Eng,44,en
Toc,Eng,44,en
Replay,Eng,44,en
di,Eng,44,en
Diggy,Eng,44,en
Clap,Eng,44,en
speak,Eng,44,en
officially,Eng,44,en
durudu,Eng,44,en
glow,Eng,44,en
Crush,Eng,44,en
nineteens,Eng,44,en
마다,Noun,44,kr
소망,Noun,44,kr
멋,Noun,44,kr
감당,Noun,44,kr
마법,Noun,44,kr
제대로,Noun,44,kr
완전,Noun,44,kr
넘기다,Verb,44,kr
손잡다,Verb,44,kr
닫다,Verb,44,kr
매달리다,Verb,44,kr
들어주다,Verb,44,kr
달아나다,Verb,44,kr
다투다,Verb,44,kr
끝없다,Adjective,43,kr
진실하다,Adjective,43,kr
부럽다,Adjective,43,kr
원망하다,Adjective,43,kr
어쩔,Modifier,43,kr
온종일,Noun,43,kr
사람과,Noun,43,kr
발끝,Noun,43,kr
카페,Noun,43,kr
반지,Noun,43,kr
마음대로,Noun,43,kr
그동안,Noun,43,kr
전화번호,Noun,43,kr
굳이,Noun,43,kr
걸어오다,Verb,43,kr
가르다,Verb,43,kr
웃기다,Verb,43,kr
둥글다,Adjective,42,kr
맑다,Adjective,42,kr
유일하다,Adjective,42,kr
외로이,Adverb,42,kr
두근두근,Adverb,42,kr
word,Eng,42,en
Want,Eng,42,en
line,Eng,42,en
same,Eng,42,en
cowboy,Eng,42,en
windy,Eng,42,en
Sad,Eng,42,en
Bam,Eng,42,en
crayon,Eng,42,en
mm,Eng,42,en
millions,Eng,42,en
snap,Eng,42,en
첫,Modifier,42,kr
천,Modifier,42,kr
다른,Modifier,42,kr
외,Noun,42,kr
따라서,Noun,42,kr
반짝,Noun,42,kr
모래,Noun,42,kr
보라,Noun,42,kr
전하,Noun,42,kr
애원,Noun,42,kr
자유,Noun,42,kr
거릴,Noun,42,kr
하자,Noun,42,kr
조명,Noun,42,kr
문자,Noun,42,kr
